label,sentence_id,string,npsub0,npsub1,npsub2,npsub3,npsub4,npsub5,npsub6,npsub7,npsub8,npsub9,npsub10,npsub11,npsub12,npsub13,npsub14,npsub15,npdo0,npdo1,npdo2,npdo3,npdo4,npdo5,npdo6,npdo7,npdo8,npdo9,npdo10,npdo11,npdo12,npdo13,npdo14,npdo15,npother0,npother1,npother2,npother3,npother4,npother5,npother6,npother7,npother8,npother9,npother10,npother11,npother12,npother13,npother14,npother15,vp0,vp1,vp2,vp3,vp4,vp5,vp6,vp7,vp8,vp9,vp10,vp11,vp12,vp13,vp14,vp15,vp16,vp17,vp18,vp19,vp20,snw_n,swn_v,swn_a,swn_r,timex
1,21,if_the_sale_prices_would_match_book_values_.,the_sale_prices,0,Y,def,price,NNS,common,pl,3,05145118-N,05138488-N,05138208-N,04723816-N,00001740-N,6,noun.attribute,book_values,1,Y,none,value,NNS,common,pl,3,05856388-N,05856066-N,05855125-N,05835747-N,00001740-N,9,noun.cognition,O,-1,O,O,O,O,O,O,0,O,O,O,O,O,0,O,match,none,none,match,0,0,VB,02664769-V,1,verb.stative,none,match,0,VB,0,cond,active,02657219-V,O,O,O,0.7272727272727273,0.13793103448275862,0.0,0.0,NO
1,22,He_said,He,0,NO-NOUN,none,he,PRP,pronoun,sg,3,O,O,O,O,O,0,O,O,-1,O,O,O,O,O,O,0,O,O,O,O,O,0,O,O,-1,O,O,O,O,O,O,0,O,O,O,O,O,0,O,said,none,none,say,0,0,VBD,00940384-V,1,verb.communication,past,say,0,VBD,0,sim_past,active,01009240-V,O,O,O,0.0,0.8620689655172414,0.0,0.0,NO
2,22,all_three_non_-_food_operations_are_profitable_.,all_three_non_-_food_operations,0,Y,def,operation,NNS,common,pl,3,14008806-N,14006945-N,00024720-N,00024264-N,00001740-N,5,noun.state,O,-1,O,O,O,O,O,O,0,O,O,O,O,O,0,O,O,-1,O,O,O,O,O,O,0,O,O,O,O,O,0,O,are,none,none,profitable,0,0,JJ,01870889-A,0,adj.all,present,be,0,VBP,0,pres,active,O,O,O,O,0.15151515151515152,0.13793103448275862,0.2156862745098039,0.0,NO
1,23,Mr_._Nadeau_said,Nadeau,0,none,none,nadeau,NNP,proper,sg,3,O,O,O,O,O,0,O,O,-1,O,O,O,O,O,O,0,O,O,O,O,O,0,O,O,-1,O,O,O,O,O,O,0,O,O,O,O,O,0,O,O,O,O,O,-1,0,O,O,0,O,O,O,-1,O,-1,O,O,O,O,O,O,0.0,0.3965517241379311,0.0,0.0,NO
1,23,discussions_are_under_way_with_potential_purchasers_of_each_of_the_units_.,discussions,1,Y,none,discussion,NNS,common,pl,3,07138085-N,06252138-N,00030358-N,00029378-N,00001740-N,6,noun.communication,O,-1,O,O,O,O,O,O,0,O,O,O,O,O,0,O,O,-1,O,O,O,O,O,O,0,O,O,O,O,O,0,O,are,none,none,be,0,0,VBP,02604760-V,0,verb.stative,present,be,0,VBP,0,pres,active,O,O,O,O,0.2622377622377623,0.07427055702917774,0.12217194570135748,0.0,NO
1,24,He_declined,He,0,NO-NOUN,none,he,PRP,pronoun,sg,3,O,O,O,O,O,0,O,O,-1,O,O,O,O,O,O,0,O,O,O,O,O,0,O,O,-1,O,O,O,O,O,O,0,O,O,O,O,O,0,O,declined,none,none,decline,0,0,VBD,00109660-V,2,verb.change,past,decline,0,VBD,0,sim_past,active,00203866-V,O,00146138-V,O,0.0,0.8620689655172414,0.0,0.0,NO
1,24,to_confirm,O,-1,O,O,O,O,O,O,0,O,O,O,O,O,0,O,O,-1,O,O,O,O,O,O,0,O,O,O,O,O,0,O,O,-1,O,O,O,O,O,O,0,O,O,O,O,O,0,O,confirm,none,none,confirm,0,0,VB,00665886-V,0,verb.cognition,none,confirm,0,VB,0,infinitif,active,O,O,O,O,0.0,0.0,0.0,0.0,NO
1,24,or_deny_reports,O,-1,O,O,O,O,O,O,0,O,O,O,O,O,0,O,reports,1,Y,none,report,NNS,common,pl,3,07218470-N,06470073-N,06362953-N,06349220-N,00001740-N,6,noun.communication,O,-1,O,O,O,O,O,O,0,O,O,O,O,O,0,O,O,O,O,O,-1,0,O,O,0,O,O,O,-1,O,-1,O,O,O,O,O,O,0.0,0.5517241379310345,0.0,0.0,NO
1,24,that_Provigo_executive_Henri_Roy_is_trying,Provigo_executive_Henri_Roy,0,none,none,roy,NNP,proper,sg,3,O,O,O,O,O,0,O,O,-1,O,O,O,O,O,O,0,O,O,O,O,O,0,O,O,-1,O,O,O,O,O,O,0,O,O,O,O,O,0,O,trying,none,none,try,0,0,VBG,02367363-V,1,verb.social,present,try,0,VBG,1,pres_cont,active,02530167-V,O,O,O,0.23376623376623376,0.46305418719211827,0.0,0.0,NO
1,24,to_put_together_a_management_buy_-_out_of_the_catalogue_showroom_unit_.,O,-1,O,O,O,O,O,O,0,O,O,O,O,O,0,O,a_management_buy,0,Y,indef,buy,NN,common,sg,3,13253751-N,13253612-N,13253255-N,13252973-N,00001740-N,7,noun.possession,O,-1,O,O,O,O,O,O,0,O,O,O,O,O,0,O,put,positive,together,put,0,1,VB,01850315-V,1,verb.contact,none,put,0,VB,0,infinitif,active,01494310-V,O,O,O,0.23376623376623376,0.06403940886699508,0.0,0.0,NO
1,25,Mr_._Roy_could_n't_be_reached_.,Roy,0,none,none,roy,NNP,proper,sg,3,O,O,O,O,O,0,O,O,-1,O,O,O,O,O,O,0,O,O,O,O,O,0,O,O,-1,O,O,O,O,O,O,0,O,O,O,O,O,0,O,reached,positive,none,reach,0,1,VBN,02020590-V,0,verb.motion,none,reach,0,VBN,0,cond,passive,O,O,O,O,0.0,0.3965517241379311,0.0,0.0,NO
1,26,Yvon_Bussieres_was_named_senior_executive_vice_president_and_chief_operating_officer_of_Provigo__a_new_position_.,Yvon_Bussieres,0,none,none,bussiere,NNP,proper,sg,3,O,O,O,O,O,0,O,O,-1,O,O,O,O,O,O,0,O,O,O,O,O,0,O,O,-1,O,O,O,O,O,O,0,O,O,O,O,O,0,O,named,none,none,name,0,0,VBN,01030132-V,2,verb.communication,past,name,1,VBN,0,past_perf,active,01028748-V,O,01029852-V,O,0.13636363636363635,0.12704174228675136,0.19969040247678016,0.0,NO
3,27,Mr_._Bussieres_was_president_and_chief_operating_officer_of_Provigo_'s_Quebec_retail_and_wholesale_grocery_unit_.,Bussieres,0,none,none,bussiere,NNP,proper,sg,3,O,O,O,O,O,0,O,O,-1,O,O,O,O,O,O,0,O,O,O,O,O,0,O,O,-1,O,O,O,O,O,O,0,O,O,O,O,O,0,O,was,none,none,president,0,0,NN,00001740-N,12,noun.person,past,be,0,VBD,0,sim_past,active,10468559-N,09770949-N,09966255-N,10069645-N,0.0,0.029038112522686028,0.055727554179566555,0.0,NO
1,28,Mr_._Nadeau_said,Nadeau,0,none,none,nadeau,NNP,proper,sg,3,O,O,O,O,O,0,O,O,-1,O,O,O,O,O,O,0,O,O,O,O,O,0,O,O,-1,O,O,O,O,O,O,0,O,O,O,O,O,0,O,said,none,none,say,0,0,VBD,00940384-V,1,verb.communication,past,say,0,VBD,0,sim_past,active,01009240-V,O,O,O,0.0,0.3965517241379311,0.0,0.0,NO
1,28,he_intends,he,0,NO-NOUN,none,he,PRP,pronoun,sg,3,O,O,O,O,O,0,O,O,-1,O,O,O,O,O,O,0,O,O,O,O,O,0,O,O,-1,O,O,O,O,O,O,0,O,O,O,O,O,0,O,intends,none,none,intend,0,0,VBZ,00708538-V,0,verb.cognition,present,intend,0,VBZ,0,pres,active,O,O,O,O,0.0,0.0,0.0,0.0,NO
1,28,to_remain_Provigo_'s_chief_executive,O,-1,O,O,O,O,O,O,0,O,O,O,O,O,0,O,O,-1,O,O,O,O,O,O,0,O,O,O,O,O,0,O,Provigo_'s_chief_executive,0,Y,none,executive,NN,common,sg,3,10069645-N,09770949-N,10162991-N,09623038-N,00001740-N,10,noun.person,O,O,O,O,-1,0,O,O,0,O,O,O,-1,O,-1,O,O,O,O,O,O,0.29545454545454547,0.0,0.3676470588235294,0.0,NO
1,28,only_until_the_non_-_food_businesses_are_sold_,food_businesses,1,Y,none,business,NNS,common,pl,3,08061042-N,08056231-N,08008335-N,07950920-N,00001740-N,6,noun.group,O,-1,O,O,O,O,O,O,0,O,O,O,O,O,0,O,O,-1,O,O,O,O,O,O,0,O,O,O,O,O,0,O,sold,none,none,sell,0,0,VBN,02220461-V,2,verb.possession,present,sell,1,VBN,0,pres_perf,active,02242464-V,O,02257370-V,O,0.3818181818181819,0.303448275862069,0.0,0.18529411764705883,NO
1,28,after_a_which_a_new_chief_executive_will_be_named_.,a_new_chief_executive,0,Y,indef,executive,NN,common,sg,3,10069645-N,09770949-N,10162991-N,09623038-N,00001740-N,10,noun.person,O,-1,O,O,O,O,O,O,0,O,O,O,O,O,0,O,O,-1,O,O,O,O,O,O,0,O,O,O,O,O,0,O,named,none,none,name,0,0,VBN,01030132-V,2,verb.communication,future,name,0,VBN,0,fut,passive,01028748-V,O,01029852-V,O,0.09917355371900828,0.26959247648902823,0.4090909090909091,0.0,NO
1,0,Lawrence_Insurance_Group_Inc_._said,O,-1,O,O,O,O,O,O,0,O,O,O,O,O,0,O,O,-1,O,O,O,O,O,O,0,O,O,O,O,O,0,O,Lawrence_Insurance_Group_Inc_.,0,none,none,inc,NNP,proper,sg,3,08403907-N,08403787-N,07965085-N,07950920-N,00001740-N,6,noun.group,said,none,none,say,0,0,VBD,00940384-V,1,verb.communication,past,say,0,VBD,0,sim_past,active,01009240-V,O,O,O,0.0,0.2413793103448276,0.0,0.0,NO
1,0,it_acquired_United_Republic_Reinsurance_Co_.__a_Houston_property_and_casualty_reinsurance_company__from_United_Savings_Association_of_Texas_for_$_28_million_.,it,0,NO-NOUN,none,it,PRP,pronoun,sg,3,O,O,O,O,O,0,O,United_Republic_Reinsurance_Co,0,none,none,co,NNP,proper,sg,3,14797641-N,14954601-N,14971519-N,14818238-N,00001740-N,9,noun.substance,O,-1,O,O,O,O,O,O,0,O,O,O,O,O,0,O,acquired,none,none,acquire,0,0,VBD,02210855-V,0,verb.possession,past,acquire,0,VBD,0,sim_past,active,O,O,O,O,0.0,0.0,0.0,0.0,NO
1,1,Lawrence_Insurance_also_sold_3_._2_million_of_its_shares_for_$_7_._125_each_to_its_parent__Lawrence_Group_Inc_.,Lawrence_Insurance,0,Y,none,insurance,NNP,proper,sg,3,13344804-N,13344071-N,13329641-N,00032613-N,00001740-N,6,noun.possession,each,0,NO-NOUN,none,each,DT,pronoun,unknown,3,O,O,O,O,O,0,O,O,-1,O,O,O,O,O,O,0,O,O,O,O,O,0,O,sold,positive,also,sell,0,1,VBD,02220461-V,2,verb.possession,past,sell,0,VBD,0,sim_past,active,02242464-V,O,02257370-V,O,0.0,0.0055172413793103505,0.0,0.0,NO
1,2,Lawrence_Insurance__based_in_Albany__N_._Y_.__plans,O,-1,O,O,O,O,O,O,0,O,O,O,O,O,0,O,O,-1,O,O,O,O,O,O,0,O,O,O,O,O,0,O,Lawrence_Insurance__based_in_Albany__N_.,0,Y,none,insurance,NNP,proper,sg,3,13344804-N,13344071-N,13329641-N,00032613-N,00001740-N,6,noun.possession,based,none,none,base,0,0,VBN,00636888-V,0,verb.cognition,none,base,0,VBN,0,other,unknown,O,O,O,O,0.0,0.0,0.0,0.0,NO
1,2,to_use_the_$_22_._5_million_in_proceeds,O,-1,O,O,O,O,O,O,0,O,O,O,O,O,0,O,the_$_22,-1,O,O,O,O,O,O,0,O,O,O,O,O,0,O,O,-1,O,O,O,O,O,O,0,O,O,O,O,O,0,O,use,none,none,use,0,0,VB,01158872-V,0,verb.consumption,none,use,0,VB,0,infinitif,active,O,O,O,O,0.0,0.11724137931034485,0.0,0.0,NO
1,2,to_help,O,-1,O,O,O,O,O,O,0,O,O,O,O,O,0,O,O,-1,O,O,O,O,O,O,0,O,O,O,O,O,0,O,O,-1,O,O,O,O,O,O,0,O,O,O,O,O,0,O,help,none,none,help,0,0,VB,02556126-V,1,verb.social,none,help,0,VB,0,infinitif,active,02547586-V,O,O,O,0.0,0.8620689655172414,0.0,0.0,NO
1,2,finance_the_acquisition_of_United_Republic_.,O,-1,O,O,O,O,O,O,0,O,O,O,O,O,0,O,the_acquisition_of_United_Republic,0,Y,def,acquisition,NN,common,sg,3,00077419-N,00041899-N,00030358-N,00029378-N,00001740-N,6,noun.act,O,-1,O,O,O,O,O,O,0,O,O,O,O,O,0,O,finance,none,none,finance,0,0,VB,02220461-V,3,verb.possession,none,finance,0,VB,0,other,unknown,02217266-V,O,02251743-V,02199590-V,0.19704433497536947,0.0,0.0,0.0,NO
1,3,By_acquiring_the_shares_,O,-1,O,O,O,O,O,O,0,O,O,O,O,O,0,O,the_shares,0,Y,def,share,NNS,common,pl,3,13285176-N,13329641-N,00032613-N,00031921-N,00001740-N,5,noun.possession,O,-1,O,O,O,O,O,O,0,O,O,O,O,O,0,O,acquiring,none,none,acquire,0,0,VBG,02210855-V,0,verb.possession,none,acquire,0,VBG,0,other,unknown,O,O,O,O,0.0,0.303448275862069,0.0,0.0,NO
1,3,Lawrence_Group_increased_its_stake_in_Lawrence_Insurance_to_93_._2_%_from_91_._2_%_.,Lawrence_Group,0,Y,none,group,NNP,proper,sg,3,00031264-N,00002137-N,O,O,00001740-N,2,noun.Tops,its_stake_in_Lawrence_Insurance,0,Y,def,stake,NN,common,sg,3,13286801-N,13285176-N,13329641-N,00032613-N,00001740-N,6,noun.possession,O,-1,O,O,O,O,O,O,0,O,O,O,O,O,0,O,increased,none,none,increase,0,0,VBD,00109660-V,2,verb.change,past,increase,0,VBD,0,sim_past,active,00156601-V,O,00169651-V,O,0.0,0.0,0.0,0.0,NO
3,4,Lawrence_Insurance_underwrites_mostly_primary_insurance_,Lawrence_Insurance,0,Y,none,insurance,NNP,proper,sg,3,13344804-N,13344071-N,13329641-N,00032613-N,00001740-N,6,noun.possession,mostly_primary_insurance,0,Y,none,insurance,NN,common,sg,3,13344804-N,13344071-N,13329641-N,00032613-N,00001740-N,6,noun.possession,O,-1,O,O,O,O,O,O,0,O,O,O,O,O,0,O,underwrites,none,none,underwrite,0,0,VBZ,00940384-V,5,verb.communication,present,underwrite,0,VBZ,0,pres,active,00889740-V,01010118-V,00889555-V,00884011-V,0.0,0.19704433497536947,0.125,0.0,NO
1,4,a_company_spokesman_said_.,a_company_spokesman,0,Y,indef,spokesman,NN,common,sg,3,10638310-N,10638385-N,09774783-N,00007846-N,00001740-N,9,noun.person,O,-1,O,O,O,O,O,O,0,O,O,O,O,O,0,O,O,-1,O,O,O,O,O,O,0,O,O,O,O,O,0,O,said,none,none,say,0,0,VBD,00940384-V,1,verb.communication,past,say,0,VBD,0,sim_past,active,01009240-V,O,O,O,0.0,0.303448275862069,0.0,0.0,NO
4,5,A_reinsurance_company_effectively_insures_insurance_companies,A_reinsurance_company,0,Y,indef,company,NN,common,sg,3,08058098-N,08053576-N,08008335-N,07950920-N,00001740-N,6,noun.group,O,-1,O,O,O,O,O,O,0,O,O,O,O,O,0,O,O,-1,O,O,O,O,O,O,0,O,O,O,O,O,0,O,insures,positive,effectively,insure,0,1,VBZ,00665886-V,2,verb.cognition,present,insure,0,VBZ,0,pres,active,00662589-V,O,00664483-V,O,0.0,0.19704433497536947,0.0,0.125,NO
4,5,that_wish,O,-1,O,O,O,O,O,O,0,O,O,O,O,O,0,O,O,-1,O,O,O,O,O,O,0,O,O,O,O,O,0,O,O,-1,O,O,O,O,O,O,0,O,O,O,O,O,0,O,wish,none,none,wish,0,0,VBP,01825237-V,1,verb.emotion,present,wish,0,VBP,0,pres,active,01824339-V,O,O,O,0.8620689655172414,0.0,0.0,0.0,NO
4,5,to_spread_the_risk_of_a_particular_policy_.,O,-1,O,O,O,O,O,O,0,O,O,O,O,O,0,O,the_risk_of_a_particular_policy,0,Y,def,risk,NN,common,sg,3,14541852-N,14541044-N,00007347-N,00001930-N,00001740-N,4,noun.state,O,-1,O,O,O,O,O,O,0,O,O,O,O,O,0,O,spread,none,none,spread,0,0,VB,01378556-V,0,verb.contact,none,spread,0,VB,0,infinitif,active,O,O,O,O,0.13793103448275862,0.0,0.0,0.0,NO
3,6,Lawrence_Group_also_owns_Lawrence_Agency_Corp_.__Schenectady__N_._Y_.__an_insurance_agency_and_brokerage_.,Lawrence_Group,0,Y,none,group,NNP,proper,sg,3,00031264-N,00002137-N,O,O,00001740-N,2,noun.Tops,Lawrence_Agency_Corp,0,none,none,corp,NNP,proper,sg,3,08059412-N,08059870-N,08061042-N,08056231-N,00001740-N,8,noun.group,O,-1,O,O,O,O,O,O,0,O,O,O,O,O,0,O,owns,positive,also,own,0,1,VBZ,02204692-V,0,verb.possession,present,own,0,VBZ,0,pres,active,O,O,O,O,0.0,0.0,0.0,0.0,NO
1,0,Delta_Air_Lines_earnings_soared_33_%_to_a_record_in_the_fiscal_first_quarter_,Delta_Air_Lines_earnings,1,N,none,earnings,NNS,common,pl,3,13258362-N,13255145-N,13254985-N,13254805-N,00001740-N,9,noun.possession,33_%,0,none,none,%,NN,common,sg,3,O,O,O,O,O,0,O,O,-1,O,O,O,O,O,O,0,O,O,O,O,O,0,O,soared,none,none,soar,0,0,VBD,01835496-V,2,verb.motion,past,soar,0,VBD,0,sim_past,active,01943718-V,O,01968569-V,O,0.3775510204081633,0.0,0.21428571428571427,0.0,YES
2,0,bucking_the_industry_trend_toward_declining_profits_.,O,-1,O,O,O,O,O,O,0,O,O,O,O,O,0,O,the_industry_trend_toward_declining_profits,0,Y,def,trend,NN,common,sg,3,08681777-N,08679972-N,08616311-N,08593262-N,00001740-N,7,noun.location,O,-1,O,O,O,O,O,O,0,O,O,O,O,O,0,O,bucking,none,none,buck,0,0,VBG,02367363-V,3,verb.social,none,buck,0,VBG,0,other,unknown,02531500-V,O,02531199-V,02530167-V,0.8367346938775511,0.4361702127659574,0.0,0.0,NO
1,1,The_Atlanta_-_based_airline__the_third_largest_in_the_U_._S_.__attributed_the_increase_to_higher_passenger_traffic__new_international_routes_and_reduced_service_by_rival_Eastern_Airlines_,rival_Eastern_Airlines,1,Y,none,airline,NNPS,proper,pl,3,02690270-N,03539875-N,04493505-N,03089014-N,00001740-N,10,noun.artifact,the_increase_to_higher_passenger_traffic__new_international_routes_and_reduced_service,0,Y,def,increase,NN,common,sg,3,13754293-N,13576355-N,00033615-N,00002137-N,00001740-N,4,noun.quantity,O,-1,O,O,O,O,O,O,0,O,O,O,O,O,0,O,attributed,none,none,attribute,0,0,VBD,00628491-V,2,verb.cognition,past,attribute,0,VBD,0,sim_past,active,00726300-V,O,00670261-V,O,0.02332361516034985,0.012158054711246197,0.0870748299319728,0.0,NO
1,1,which_is_in_bankruptcy_proceedings_in_the_wake_of_a_strike_that_began_last_spring_.,a_strike,0,Y,indef,strike,NN,common,sg,3,01243674-N,01242164-N,01168369-N,01177033-N,00001740-N,10,noun.act,O,-1,O,O,O,O,O,O,0,O,O,O,O,O,0,O,O,-1,O,O,O,O,O,O,0,O,O,O,O,O,0,O,began,none,none,begin,1,1,VBD,00345761-V,0,verb.change,past,begin,0,VBD,0,sim_past,active,O,O,O,O,0.3775510204081633,0.19680851063829785,0.011904761904761908,0.0,YES
1,2,For_the_quarter_ended_Sept_._30__Delta_posted_net_income_of_$_133_._1_million__or_$_2_._53_a_share__up_from_$_100_million__or_$_2_._03_a_share__a_year_earlier_.,Delta,0,Y,none,delta,NNP,proper,sg,3,09264803-N,09287968-N,00002684-N,00001930-N,00001740-N,4,noun.object,net_income_of_$_133,0,Y,none,income,NN,common,sg,3,13255145-N,13254985-N,13254805-N,13331198-N,00001740-N,8,noun.possession,O,-1,O,O,O,O,O,O,0,O,O,O,O,O,0,O,posted,none,none,post,0,0,VBD,01354673-V,3,verb.contact,past,post,0,VBD,0,sim_past,active,01591621-V,O,01356370-V,01296462-V,0.0,0.0,0.0,-0.1185185185185185,YES
1,3,Revenue_rose_15_%_to_$_2_._17_billion_from_$_1_._89_billion_.,Revenue,0,Y,none,revenue,NN,common,sg,3,13256691-N,13331198-N,13329641-N,00032613-N,00001740-N,6,noun.possession,15_%,0,none,none,%,NN,common,sg,3,O,O,O,O,O,0,O,O,-1,O,O,O,O,O,O,0,O,O,O,O,O,0,O,rose,none,none,rise,0,0,VBD,01835496-V,1,verb.motion,past,rise,0,VBD,0,sim_past,active,01968569-V,O,O,O,0.13445378151260504,0.07008760951188985,0.0,0.0,NO
1,4,During_the_quarter__Delta_issued_2_._5_million_shares_of_common_stock_to_Swissair_,Delta,0,Y,none,delta,NNP,proper,sg,3,09264803-N,09287968-N,00002684-N,00001930-N,00001740-N,4,noun.object,2,0,NO-NOUN,none,2,CD,unknown,unknown,3,O,O,O,O,O,0,O,O,-1,O,O,O,O,O,O,0,O,O,O,O,O,0,O,issued,none,none,issue,0,0,VBD,02367363-V,6,verb.communication,past,issue,0,VBD,0,sim_past,active,00967625-V,00831651-V,00954608-V,00952524-V,0.3505402160864346,0.0,0.0,0.0,YES
1,4,and_repurchased_1_._1_million_shares_for_use_in_a_company_employee_stock_ownership_plan_.,O,-1,O,O,O,O,O,O,0,O,O,O,O,O,0,O,O,-1,O,O,O,O,O,O,0,O,O,O,O,O,0,O,1_million_shares_for_use_in_a_company_employee_stock_ownership_plan_.,1,Y,none,share,NNS,common,pl,3,13285176-N,13329641-N,00032613-N,00031921-N,00001740-N,5,noun.possession,O,O,O,O,-1,0,O,O,0,O,O,O,-1,O,-1,O,O,O,O,O,O,0.3505402160864346,0.0,0.0,0.0,NO
1,5,``_The_key_to_Delta_'s_record_earnings_continued,The_key_to_Delta_'s_record_earnings,0,Y,def,key,NN,common,sg,3,03613294-N,03183080-N,03575240-N,00021939-N,00001740-N,7,noun.artifact,O,-1,O,O,O,O,O,O,0,O,O,O,O,O,0,O,O,-1,O,O,O,O,O,O,0,O,O,O,O,O,0,O,continued,none,none,continue,0,0,VBD,02367363-V,1,verb.stative,past,continue,0,VBD,0,sim_past,active,02684924-V,O,O,O,0.7346938775510204,0.0,0.0,0.0,NO
2,5,to_be_excellent_passenger_revenue_growth__'',O,-1,O,O,O,O,O,O,0,O,O,O,O,O,0,O,O,-1,O,O,O,O,O,O,0,O,O,O,O,O,0,O,excellent_passenger_revenue_growth,0,Y,none,growth,NN,common,sg,3,13489037-N,13526110-N,00029677-N,00001930-N,00001740-N,4,noun.process,be,none,none,growth,0,3,NN,00001740-N,4,noun.process,none,be,0,VB,0,infinitif,active,13489037-N,00001930-N,13526110-N,00029677-N,0.8367346938775511,0.19680851063829785,0.21428571428571427,0.0,NO
1,5,said_Thomas_Roeck__chief_financial_officer_.,Thomas_Roeck__chief_financial_officer,0,none,none,roeck,NNP,proper,sg,3,O,O,O,O,O,0,O,O,-1,O,O,O,O,O,O,0,O,O,O,O,O,0,O,O,-1,O,O,O,O,O,O,0,O,O,O,O,O,0,O,said,none,none,say,0,0,VBD,00940384-V,1,verb.communication,past,say,0,VBD,0,sim_past,active,01009240-V,O,O,O,0.0,0.19680851063829785,0.619047619047619,0.0,NO
1,6,Passenger_traffic_jumped_14_%_in_the_quarter_,Passenger_traffic,0,N,none,traffic,NN,common,sg,3,08425303-N,07951464-N,00031264-N,00002137-N,00001740-N,4,noun.group,14_%,0,none,none,%,NN,common,sg,3,O,O,O,O,O,0,O,O,-1,O,O,O,O,O,O,0,O,O,O,O,O,0,O,jumped,none,grow,jump,0,1,VBD,01831531-V,1,verb.motion,past,jump,0,VBD,0,sim_past,active,01963942-V,O,O,O,0.7346938775510204,0.17021276595744678,0.0,0.0,YES
1,6,while_profit_per_passenger_grew_2_%_.,profit_per_passenger,0,Y,none,profit,NN,common,sg,3,13258362-N,13255145-N,13254985-N,13254805-N,00001740-N,9,noun.possession,2_%,0,none,none,%,NN,common,sg,3,O,O,O,O,O,0,O,O,-1,O,O,O,O,O,O,0,O,O,O,O,O,0,O,grew,none,none,grow,0,0,VBD,00109660-V,1,verb.change,past,grow,0,VBD,0,sim_past,active,00125841-V,O,O,O,0.3775510204081633,0.0,0.0,0.0,NO
2,7,Delta_has_benefited_more_than_other_carriers_from_the_weakness_of_Eastern_Airlines_,Eastern_Airlines,1,Y,none,airline,NNPS,proper,pl,3,02690270-N,03539875-N,04493505-N,03089014-N,00001740-N,10,noun.artifact,more_than_other_carriers,-1,O,O,O,O,O,O,0,O,O,O,O,01555133-A,0,adj.all,O,-1,O,O,O,O,O,O,0,O,O,O,O,O,0,O,benefited,none,none,benefit,0,0,VBN,02210855-V,1,verb.possession,present,benefit,1,VBN,0,pres_perf,active,02290461-V,O,O,O,0.18075801749271136,0.23100303951367776,0.040816326530612235,0.0,NO
3,7,which_shares_the_Atlanta_hub_.,O,-1,O,O,O,O,O,O,0,O,O,O,O,O,0,O,the_Atlanta_hub,0,Y,def,hub,NN,common,sg,3,03547658-N,03892891-N,00002684-N,00001930-N,00001740-N,4,noun.artifact,O,-1,O,O,O,O,O,O,0,O,O,O,O,O,0,O,shares,none,none,share,0,0,VBZ,02603699-V,4,verb.stative,present,share,0,VBZ,0,pres,active,02718309-V,02604477-V,02660631-V,02660442-V,0.0,0.0,0.0,0.0,NO
1,8,Although_Eastern_is_back_to_about_80_%_of_its_pre_-_strike_schedule_now_,Eastern,0,none,none,eastern,NNP,proper,sg,3,O,O,O,O,O,0,O,O,-1,O,O,O,O,O,O,0,O,O,O,O,O,0,O,O,-1,O,O,O,O,O,O,0,O,O,O,O,O,0,O,is,positive,back,corp,0,5,NNP,00001740-N,8,noun.group,present,be,0,VBZ,0,pres,active,08059412-N,08056231-N,08059870-N,08061042-N,0.14795918367346939,0.07712765957446807,0.0,0.21428571428571427,YES
1,8,the_Texas_Air_Corp_._subsidiary_was_only_beginning,subsidiary,0,Y,none,subsidiary,NN,common,sg,3,10669991-N,09815790-N,09632518-N,00007846-N,00001740-N,9,noun.person,O,-1,O,O,O,O,O,O,0,O,O,O,O,O,0,O,O,-1,O,O,O,O,O,O,0,O,O,O,O,O,0,O,beginning,positive,only,begin,0,1,VBG,00345761-V,0,verb.change,past,begin,0,VBG,1,past_cont,active,O,O,O,O,0.0,0.38297872340425526,0.0,0.16931216931216928,NO
1,8,to_get_back_on_its_feet_during_the_quarter_.,O,-1,O,O,O,O,O,O,0,O,O,O,O,O,0,O,O,-1,O,O,O,O,O,O,0,O,O,O,O,O,0,O,the_quarter,0,Y,def,quarter,NN,common,sg,3,13737480-N,13732295-N,13732078-N,13730469-N,00001740-N,10,noun.quantity,get,positive,back,get,0,1,VB,02210855-V,0,verb.possession,none,get,0,VB,0,infinitif,active,O,O,O,O,0.28571428571428575,0.14893617021276595,0.0,0.13333333333333336,YES
1,9,Separately__America_West_Airlines__Phoenix__Ariz_.__reported,O,-1,O,O,O,O,O,O,0,O,O,O,O,O,0,O,O,-1,O,O,O,O,O,O,0,O,O,O,O,O,0,O,America_West_Airlines__Phoenix__Ariz,1,Y,none,airline,NNPS,proper,pl,3,02690270-N,03539875-N,04493505-N,03089014-N,00001740-N,10,noun.artifact,reported,none,none,report,0,0,VBD,02367363-V,4,verb.communication,past,report,0,VBD,0,sim_past,active,00965035-V,02376958-V,00831651-V,00740577-V,0.0,0.11702127659574466,0.0,0.0,NO
1,9,third_-_quarter_profit_jumped_45_%_to_$_5_._8_million__or_28_cents_a_share__from_$_4_million__or_24_cents_a_share__a_year_earlier_.,quarter_profit,0,Y,none,profit,NN,common,sg,3,13258362-N,13255145-N,13254985-N,13254805-N,00001740-N,9,noun.possession,45_%,0,none,none,%,NN,common,sg,3,O,O,O,O,O,0,O,O,-1,O,O,O,O,O,O,0,O,O,O,O,O,0,O,jumped,none,none,jump,0,0,VBD,01831531-V,1,verb.motion,past,jump,0,VBD,0,sim_past,active,01963942-V,O,O,O,0.12827988338192423,0.012158054711246197,0.0,0.0,YES
